id,domain,language,query_text,translated_text,expected_match_id,generated_by
query_0385,crop,Nigerian Pidgin,"My tomato leaf wey don old, I dey see some black black spot wey get like circle inside circle for am. And around the spot, the leaf don dey turn small yellow.","My older tomato leaves, I'm seeing some dark spots that have a kind of circle inside a circle pattern on them. And around the spot, the leaf is starting to turn a bit yellow.",crop_010,gemini-2.5-flash
query_0386,crop,Nigerian Pidgin,"The leaf dem for my tomato plant dey just dey fall off, especially the ones wey old. And I dey even see some of those kind bad marks for the stem and for the tomato fruit self.","The leaves on my tomato plant are just falling off, especially the old ones. And I'm even seeing some of those kind of bad marks on the stem and on the tomato fruit itself.",crop_010,gemini-2.5-flash
query_0387,crop,Nigerian Pidgin,"Na for the down leaf dem I first notice am. Dark dark spots wey get circle design inside, and the area around am dey turn yellow. After some time, the leaves dey just fall.","It's on the lower leaves that I first noticed it. Dark spots with a circular design inside, and the area around it is turning yellow. After some time, the leaves are just falling off.",crop_010,gemini-2.5-flash
query_0388,crop,Nigerian Pidgin,"My tomato plant dey sick true true. The old leaves dey first get dark spots wey look like target, then the area around am dey turn yellow. Before you know it, all the leaves just dey fall down. Even the body of the plant and the tomato fruit self don dey get the same kind mark.","My tomato plant is truly sick. The old leaves first get dark spots that look like a target, then the area around them turns yellow. Before you know it, all the leaves are just falling down. Even the stem of the plant and the tomato fruit itself are getting the same kind of mark.",crop_010,gemini-2.5-flash
query_0389,crop,Nigerian Pidgin,"Black spot wey get ring ring for inside don show for the old leaves for my tomato. The part around the spot dey turn yellow, and the leaves dey fall. I see am for the stem and the fruit too.","Dark spots with rings inside them have appeared on the old leaves of my tomato. The part around the spot is turning yellow, and the leaves are falling. I see it on the stem and the fruit too.",crop_010,gemini-2.5-flash
query_0390,crop,Nigerian Pidgin,"The old old leaves for my tomato plant, na dem first get those dark spots wey get like many circles inside one another. Then the place around the spots go come dey yellow, and after a while, the leaves dey just dey drop finish. I don even see the same kind spots for the stem and for the small tomatoes.","The very old leaves on my tomato plant, they are the first to get those dark spots that have like many circles inside one another. Then the place around the spots will start to yellow, and after a while, the leaves are just dropping completely. I've even seen the same kind of spots on the stem and on the small tomatoes.",crop_010,gemini-2.5-flash
query_0391,crop,Nigerian Pidgin,"My tomato leaves, especially the ones wey don old, dey get dark spots with concentric circles. The spots dey get yellow border. The leaves dey just fall comot. Dat same kind mark dey for the tomato fruit and for the stalk too.","My tomato leaves, especially the ones that are old, are getting dark spots with concentric circles. The spots have a yellow border. The leaves are just falling off. That same kind of mark is on the tomato fruit and on the stalk too.",crop_010,gemini-2.5-flash
query_0392,crop,Nigerian Pidgin,"Wetin dey worry my tomato be say, the old leaves don dey get some dark marks wey get many circles inside. Then the place around the marks go dey turn yellow, and the leaves dey just dey drop one by one. I even dey see that kain mark for the tomato itself and for the plant body.","What is troubling my tomato is that the old leaves have started getting some dark marks that have many circles inside. Then the place around the marks will start to turn yellow, and the leaves are just dropping one by one. I even see that kind of mark on the tomato itself and on the plant body.",crop_010,gemini-2.5-flash
query_0393,crop,English,"My tomato leaves have dark spots with circles in them, starting from the bottom. They are turning yellow and falling off.","My tomato leaves have dark spots with circles in them, starting from the bottom. They are turning yellow and falling off.",crop_010,gemma-4-31b-it
query_0394,crop,English,"My tomato leaf don start to get some black rings, especially the ones for bottom. The area around the rings dey yellow and the leaves dey fall.","My tomato leaves have started to get some black rings, especially the ones at the bottom. The area around the rings is turning yellow and the leaves are falling.",crop_010,gemma-4-31b-it
query_0395,crop,English,"I'm seeing black ring-like marks on the old leaves of my tomatoes. The leaves are yellowing and dropping, and I see some marks on the stems too.","I'm seeing black ring-like marks on the old leaves of my tomatoes. The leaves are yellowing and dropping, and I see some marks on the stems too.",crop_010,gemma-4-31b-it
query_0396,crop,English,"I see some dark circles for my tomato leaves, the bottom ones first. E dey yellow around the spot and then the leaf just drop. Even the fruit get some marks.","I see some dark circles on my tomato leaves, the bottom ones first. It is turning yellow around the spot and then the leaf just drops. Even the fruit has some marks.",crop_010,gemma-4-31b-it
query_0397,crop,English,There are dark spots with rings inside them on the older leaves. The edges are yellow and the leaves are falling off. I can also see spots on the fruit.,There are dark spots with rings inside them on the older leaves. The edges are yellow and the leaves are falling off. I can also see spots on the fruit.,crop_010,gemma-4-31b-it
query_0398,crop,English,My tomato leaves dey dry and fall. I see black rings for the old leaves and the stem get some marks too.,My tomato leaves are drying and falling. I see black rings on the old leaves and the stem has some marks too.,crop_010,gemma-4-31b-it
query_0399,crop,English,My tomatoes have these weird dark circular spots on the bottom leaves. They turn yellow and then fall off. The stems have them too.,My tomatoes have these weird dark circular spots on the bottom leaves. They turn yellow and then fall off. The stems have them too.,crop_010,gemma-4-31b-it
query_0400,crop,English,"Look at my tomato, the old leaves get black ring-ring spots, then yellow color dey come around am and the leaves go fall. I even see some for the fruit.","Look at my tomato, the old leaves have black ringed spots, then yellow color appears around them and the leaves fall. I even see some on the fruit.",crop_010,gemma-4-31b-it
query_0401,crop,Yoruba,"Ẹ jọ̀wọ́, ẹ ràn mí lọ́wọ́, àwọn opò kòkó mi ń dúdú, ó bẹ̀rẹ̀ láti inú àwọn ẹrùn kéékèékè.","Please help me, my cocoa pods are turning black, it started from small spots.",crop_011,gemma-4-31b-it
query_0402,crop,Yoruba,"Àwọn opò kòkó mi ń rùn, mo rí àwọn nǹkan pupa kéékèékè lórí wọn tí ó ń dà dúdú ní kíákíá.","My cocoa pods are rotting, I see small brown things on them that are quickly turning black.",crop_011,gemma-4-31b-it
query_0403,crop,Yoruba,"Àwọn ẹrùn dúdú yìí kò wà lórí opò kòkó nìkan, ó tún wà lórí ewé rẹ̀.","These black spots are not just on the cocoa pods, they are also on the leaves.",crop_011,gemma-4-31b-it
query_0404,crop,Yoruba,"Mo rí irú àwọn ẹrùn dúdú bẹ́ẹ̀ lórí ibi tí odòdó kòkó ti ń jáde, àti lórí opò náà.",I see similar black spots on the cocoa flower cushions and on the pods.,crop_011,gemma-4-31b-it
query_0405,crop,Yoruba,"Kòkó mi ń bàjẹ́, ó bẹ̀rẹ̀ sí ní ní àwọn ẹrùn pupa, ó sì di dúdú lójijì.","My cocoa is spoiling, it started having brown spots, and then it suddenly became black.",crop_011,gemma-4-31b-it
query_0406,crop,Yoruba,"Ẹ wo àwọn opò kòkó mi, àwọn ẹrùn kéékèékè pupa ló wà lórí wọn, ó sì ń tan sí i tí ó fi dúdú.","Look at my cocoa pods, there are small brown spots on them, and it's spreading until it turns black.",crop_011,gemma-4-31b-it
query_0407,crop,Yoruba,"Opò kòkó mi ń rùn, mo sì rí àwọn ẹrùn dúdú lórí ewé rẹ̀.","My cocoa pods are rotting, and I see black spots on the leaves.",crop_011,gemma-4-31b-it
query_0408,crop,Yoruba,"Àwọn ẹrùn pupa kéékèékè tó ń dà dúdú yìí wà lórí opò, ewé, àti ibi tí odòdó ti ń jáde.","These small brown spots that turn black are on the pods, leaves, and the flower cushions.",crop_011,gemma-4-31b-it
query_0409,crop,Hausa,"Ina ganin kananan digo-digo masu launin kasa a kwayoyin kokona na, sannan suna saurin komawa bakin.","I am seeing small brown spots on my cocoa pods, and they are quickly turning black.",crop_011,gemma-4-31b-it
query_0410,crop,Hausa,Kwayoyin kokona na suna rubewa.,My cocoa pods are rotting.,crop_011,gemma-4-31b-it
query_0411,crop,Hausa,"Akwai digo-digo masu launin kasa a kan kwayoyin da suke komawa bakin, kuma ina ganin hakan a ganyen.","There are brown spots on the pods that are turning black, and I see the same thing on the leaves.",crop_011,gemma-4-31b-it
query_0412,crop,Hausa,"Kalli kwayoyin kokona na, suna da wasu alamomin kasa sannan suna komawa bakin suna rubewa.","Look at my cocoa pods, they have some brown marks and then they turn black and rot.",crop_011,gemma-4-31b-it
query_0413,crop,Hausa,"Kananan digo-digo masu launin kasa ne suka fara fitowa a kwayoyin, sai kawai suka kara girma suka koma bakin.","Small brown spots started appearing on the pods, then they just grew larger and turned black.",crop_011,gemma-4-31b-it
query_0414,crop,Hausa,"Kwayoyin suna rubewa, sannan akwai digo-digo bakake a kan furannin ma.","The pods are rotting, and there are also black spots on the flowers.",crop_011,gemma-4-31b-it
query_0415,crop,Hausa,Digo-digo masu launin kasa suna komawa bakin a kan kwayoyin kokona na.,Brown spots are turning black on my cocoa pods.,crop_011,gemma-4-31b-it
query_0416,crop,Hausa,"Kwayoyin kokona na suna rubewa tare da digo-digo bakake, ganyen ma suna da irin wadannan alamomin.","My cocoa pods are rotting with black spots, and the leaves also have these kinds of marks.",crop_011,gemma-4-31b-it
query_0417,crop,Igbo,"Achọrọ m ịjụ gị, mkpụrụ cocoa m nwere ntụpọ ncha ntakịrị nke na-aghọ ojii ngwa ngwa.","I want to ask you, my cocoa pods have small brown spots that are quickly turning black.",crop_011,gemma-4-31b-it
query_0418,crop,Igbo,"Mkpụrụ cocoa m na-rụ, ọ na-enweghị mmasị.","My cocoa pods are rotting, it's not good.",crop_011,gemma-4-31b-it
query_0419,crop,Igbo,Anọ m ahụ ntụpọ ojii na mkpụrụ cocoa m na akwụkwọ ya.,I am seeing black spots on my cocoa pods and their leaves.,crop_011,gemma-4-31b-it
query_0420,crop,Igbo,"Lee mkpụrụ cocoa m, ha nwere ntụpọ ncha nke na-agba ma ghọ ojii ozugbo.","Look at my cocoa pods, they have brown spots that grow and become black immediately.",crop_011,gemma-4-31b-it
query_0421,crop,Igbo,"Akwụkwọ na okooko cocoa m nwere ntụpọ, mkpụrụ ha na-rụkwa.","My cocoa leaves and flowers have spots, and the pods are also rotting.",crop_011,gemma-4-31b-it
query_0422,crop,Igbo,Mkpụrụ cocoa m na-aghọ ojii ma na-rụ.,My cocoa pods are turning black and rotting.,crop_011,gemma-4-31b-it
query_0423,crop,Igbo,"Ahụrụ m ntụpọ ncha ntakịrị na pods cocoa m, mana ugbu a ha agbanwere ojii.","I saw small brown spots on my cocoa pods, but now they have changed to black.",crop_011,gemma-4-31b-it
query_0424,crop,Igbo,"Ntụpọ ojii ahụ nọ na mkpụrụ, akwụkwọ, na okooko cocoa m.","Those black spots are on my cocoa pods, leaves, and flowers.",crop_011,gemma-4-31b-it
query_0425,crop,Nigerian Pidgin,"I see small brown marks for my cocoa pods, then suddenly e don turn black.","I see small brown marks on my cocoa pods, then suddenly they turned black.",crop_011,gemma-4-31b-it
query_0426,crop,Nigerian Pidgin,"My cocoa pods just dey rot so, e start with small brown spots wey quickly turn black.",My cocoa pods are just rotting; it started with small brown spots that quickly turned black.,crop_011,gemma-4-31b-it
query_0427,crop,Nigerian Pidgin,"Small brown spots dey show for the pods, and I see the same thing for the leaves and the flower side.","Small brown spots are appearing on the pods, and I see the same thing on the leaves and the flower cushions.",crop_011,gemma-4-31b-it
query_0428,crop,Nigerian Pidgin,"Abeg, my cocoa pods dey turn black fast fast. E start with small brown spots.","Please, my cocoa pods are turning black very quickly. It started with small brown spots.",crop_011,gemma-4-31b-it
query_0429,crop,Nigerian Pidgin,"Some of my pods don spoil, e start with small brown spot and now e don black and dey rot.",Some of my pods have spoiled; it started with a small brown spot and now it has turned black and is rotting.,crop_011,gemma-4-31b-it
query_0430,crop,Nigerian Pidgin,"Brown spots start for my pods, then e just spread turn black. Even the leaves get the same marks.","Brown spots started on my pods, then they just spread and turned black. Even the leaves have the same marks.",crop_011,gemma-4-31b-it
query_0431,crop,Nigerian Pidgin,"My cocoa pods dey rot, and black spots dey cover them.","My cocoa pods are rotting, and black spots are covering them.",crop_011,gemma-4-31b-it
query_0432,crop,Nigerian Pidgin,"I notice small brown spots for the cocoa pods, then e quickly change to black. The flower cushions and leaves sef get the same thing.","I noticed small brown spots on the cocoa pods, then they quickly changed to black. The flower cushions and leaves also have the same thing.",crop_011,gemma-4-31b-it
query_0433,crop,English,My cocoa pods get small brown spots wey dey grow big and turn black.,My cocoa pods have small brown spots that are growing larger and turning black.,crop_011,gemma-4-31b-it
